Material,Description,Procurement,Base Unit,Material Type,Material Group,Matl Grp Desc.
8090650200,Tag on the power cable TAMA 2,F,EA,ZRAW,809,Label
8090652800,MASTER CTN LABEL FOR KP110811 BATAM,F,EA,ZRAW,809,Label
8090652900,LABEL FOR GIFT BOX KP110811 BATAM,F,EA,ZRAW,809,Label
8090653000,MASTER CTN LABEL FOR KP110511 BATAM,F,EA,ZRAW,809,Label
8090653100,LABEL FOR GIFT BOX KP110511 BATAM,F,EA,ZRAW,809,Label
8090653500,TexMex Mug inside sticker,F,EA,ZRAW,809,Label
8090653600,TexMex Product type sticker,F,EA,ZRAW,809,Label
8090653700,MASTER CTN LABEL FOR KP110T10 BATAM,F,EA,ZRAW,809,Label
8090653800,LABEL FOR GIFT BOX KP110T10 BATAM,F,EA,ZRAW,809,Label
8090653900,MASTER CTN LABEL FOR KP110T31 BATAM,F,EA,ZRAW,809,Label
8090653901,MASTER CTN LABEL FOR KP110T31 BATAM,F,EA,ZRAW,809,Label
8090654000,LABEL FOR GIFT BOX KP110T31 BATAM,F,EA,ZRAW,809,Label
8090655500,MASTER CTN LABEL FOR VDE KP110111 BATAM,F,EA,ZRAW,809,Label
8090655600,LABEL FOR GIFT BOX KP110111 VDE BATAM,F,EA,ZRAW,809,Label
8090655700,9744R MASTER CTN LABEL  (KP100B66) BATAM,F,EA,ZRAW,809,Label
8090655800,9744R LABEL FOR GIFT BOX  (KP100B66) BAT,F,EA,ZRAW,809,Label
8090655900,9744R CTN LABEL FOR VDE KP100A10 IVORY,F,EA,ZRAW,809,Label
8090656000,LABEL FOR GIFTBOX VDE KP100A10 IVORY,F,EA,ZRAW,809,Label
8090656400,LABEL FOR GIFTBOX KR CHERRY RED BATAM,F,EA,ZRAW,809,Label
8090656500,9744R LABEL FOR GIFT BOX NESTLE SG BATAM,F,EA,ZRAW,809,Label
8090656600,9744R LABEL FOR GIFTBOX MB BATAM,F,EA,ZRAW,809,Label
8090656700,LIGHT COLOR BOX LABEL FOR KR WHITE BATAM,F,EA,ZRAW,809,Label
8090657100,BLANK LABEL BROCHURE 45*10MM,F,EA,ZRAW,809,Label
8090659300,MASTER CTN LABEL FOR KP110T11 BATAM,F,EA,ZRAW,809,Label
8090659400,LABEL FOR GIFT BOX KP110T11 BATAM,F,EA,ZRAW,809,Label
8090662800,MASTER CTN LABEL FOR KP110T40 BATAM,F,EA,ZRAW,809,Label
8090662900,LABEL FOR GIFT BOX KP110T40 BATAM,F,EA,ZRAW,809,Label
8090664400,9744R MASTER CTN LABEL(KP100B65) BATAM,F,EA,ZRAW,809,Label
8090664500,9744R LABEL FOR GIFT BOX(KP100B65) BAT,F,EA,ZRAW,809,Label
8090665600,9744R ENERG LABEL CH EDG100 5413221071,F,EA,ZRAW,809,Label
8090665700,9744R ENERG LABEL CH EDG100 5613290541,F,EA,ZRAW,809,Label
8090665800,9744R ENERG LABEL CH EDG200 5413221081,F,EA,ZRAW,809,Label
8090665900,9744R ENERG LABEL CH EDG200 5613290551,F,EA,ZRAW,809,Label
8090666000,9744R ENERG LABEL CH EDG201 5413221091,F,EA,ZRAW,809,Label
8090666100,9744R ENERG LABEL CH EDG201 5613290561,F,EA,ZRAW,809,Label
8090666500,COLOR BOX LABEL WEU KP120810 BATAM NEW C,F,EA,ZRAW,809,Label
8090666502,COLOR BOX LABEL UK KP123B40 BATAM,F,EA,ZRAW,809,Label
8090666503,RUSSIAN SPECIFIC STICKER NC00145482 BM,F,EA,ZRAW,809,Label
8090666504,COLOR BOX LABEL WEU KP123B10 BATAM,F,EA,ZRAW,809,Label
8090666505,COLOR BOX LABEL SWI KP123BCH BATAM,F,EA,ZRAW,809,Label
8090666506,COLOR BOX LABEL EEU KP123B31 BATAM,F,EA,ZRAW,809,Label
8090666507,COLOR BOX LABEL NOR KP123B11 BATAM,F,EA,ZRAW,809,Label
8090666600,MASTER CTN LABEL WEU KP120810 BATAM NEW,F,EA,ZRAW,809,Label
8090668500,ENERGY LABEL 9770 DL CH  5613290571/1,F,EA,ZRAW,809,Label
8090670900,9744R MASTER CTN LABEL(KP100B16) BATAM,F,EA,ZRAW,809,Label
8090671000,9744R LABEL FOR GIFT BOX(KP100B16) BATAM,F,EA,ZRAW,809,Label
8090671100,9744R MASTER CTN LABEL(KP100B11) BATAM,F,EA,ZRAW,809,Label
8090671200,9744R LABEL FOR GIFT BOX  (KP100B11) BAT,F,EA,ZRAW,809,Label
8090672500,LABEL FOR CTN WHITE KP100240 BATAM,F,EA,ZRAW,809,Label
8090672600,LABEL FOR GIFT BOX WHITE KP100240 BATAM,F,EA,ZRAW,809,Label
8090673200,LABEL FOR CTN TITAN KP100940 BATAM,F,EA,ZRAW,809,Label
8090673300,LABEL FOR GIFT BOX TITAN KP100940 BATAM,F,EA,ZRAW,809,Label
8090673400,MASTER CTN LABEL FOR KP110H10 VDE BATAM,F,EA,ZRAW,809,Label
8090673500,LABEL FOR GIFT BOX KP110H10 VDE BATAM,F,EA,ZRAW,809,Label
8090673600,MASTER CTN LABEL FOR PV110858 AR PB BATA,F,EA,ZRAW,809,Label
8090673700,LABEL FOR GIFT BOX PV110858 AR PB BATAM,F,EA,ZRAW,809,Label
8090673800,MASTER CTN LABEL FOR AR PV110558 BATAM,F,EA,ZRAW,809,Label
8090673900,LABEL FOR GIFT BOX AR DARK RED PV110558,F,EA,ZRAW,809,Label
8090674000,ENERGY LABEL KP10* SW 54KWH NC00140230,F,EA,ZRAW,809,Label
8090674100,ENERGY LABEL KP10* SW 54KWH 8080017142,F,EA,ZRAW,809,Label
8090675100,COLOR BOX LABEL FOR NDG PERU BLACK&GERY,F,EA,ZRAW,809,Label
8090675200,MASTER CTN LABEL FOR PH DARK RED BATAM,F,EA,ZRAW,809,Label
8090675300,LABEL FOR GIFT BOX PH DARK RED BATAM,F,EA,ZRAW,809,Label
8090675800,MASTER CTN LABEL FOR KP110565 BATAM,F,EA,ZRAW,809,Label
8090675900,LABEL FOR GIFT BOX KP110565 BATAM,F,EA,ZRAW,809,Label
8090676100,GIFTBOX LABEL NESTLE SG CHERRY RED BATAM,F,EA,ZRAW,809,Label
8090681400,Sticker for Shiga hsg lid-TURKISH,F,EA,ZRAW,809,Label
8090682700,COLOR BOX LABEL NDG CO BLACK&WHITE BATAM,F,EA,ZRAW,809,Label
8090683400,COLOR BOX LABEL DROP PH DARK SILVER&BLK,F,EA,ZRAW,809,Label
8090683500,MASTER CTN LABEL DROP PH DARK SILVER&BLK,F,EA,ZRAW,809,Label
8090685000,COLOR BOX LABEL NDG CO PIANO BLACK BLACK,F,EA,ZRAW,809,Label
8090696100,COLOR BOX LABEL NESCAFE NZ B.G,F,EA,ZRAW,809,Label
8090697200,MASTER CTN LABEL FOR INDONESIA ANTHRACIT,F,EA,ZRAW,809,Label
8090697300,LABEL FOR GIFT BOX INDONESIA ANTHRACITE,F,EA,ZRAW,809,Label
8090698000,MASTER CTN LABEL FOR INDONESIA DARK RED,F,EA,ZRAW,809,Label
8090698100,LABEL FOR GIFT BOX ID DARK RED BATAM,F,EA,ZRAW,809,Label
8090698300,COLOR BOX LABEL FOR NDG ID ANTHRAC&BLACK,F,EA,ZRAW,809,Label
8090699100,ITF LABEL FOR CTN  9634 SHIGA 2.0L WT,F,EA,ZRAW,809,Label
8090699101,ITF LABEL FOR MASTER CTN  SHIGA 2.0L WT,F,EA,ZRAW,809,Label
8090699200,INDONESIA STICKER,F,EA,ZRAW,809,Label
8090700200,9744R LABEL FOR GIFT BOX(KP100B65) BAT,F,EA,ZRAW,809,Label
8090700802,STICKER FOR QR CODE CHILE BATAM,F,EA,ZRAW,809,Label
8090700803,QR CODE STICKER FOR UR RATING,F,EA,ZRAW,809,Label
8090700804,STICKER FOR QR CODE CHILE BATAM,F,EA,ZRAW,809,Label
8090700805,STICKER FOR QR CODE CHILE BATAM,F,EA,ZRAW,809,Label
8090700806,COLOR BOX STICKER FOR WARRANTY,F,EA,ZRAW,809,Label
8090701200,Cleaning Sticker for Shiga hsg lid AU&KR,F,EA,ZRAW,809,Label
8090702200,COLOR BOX LABEL NDG PH WB NEW LOGO BATAM,F,EA,ZRAW,809,Label
8090702300,MASTER CTN LABEL NDG PH WB NEW BATAM,F,EA,ZRAW,809,Label
8090702500,QUICK START GUIDE (QSG-OBL-AU-NZ-2017/07,F,EA,ZRAW,809,Label
8090702600,MASTER CTN LABEL FOR  BREVILLE ANZ WHITE,F,EA,ZRAW,809,Label
8090702700,LABEL FOR BREVILLE ANZ WHITE  BATAM,F,EA,ZRAW,809,Label
8090702800,COLOR BOX LABEL SG WHITE&RED,F,EA,ZRAW,809,Label
8090702900,MASTER CTN LABEL SG WHITE&RED,F,EA,ZRAW,809,Label
8090703200,"MASTER CTN LABEL FOR BREVILLE, DARK RED",F,EA,ZRAW,809,Label
8090703300,LABEL FOR GIFT BOX OBLO BREVILLE,F,EA,ZRAW,809,Label
8090703400,MASTER CTN LABEL  AU & NZ MATTE BLACK BR,F,EA,ZRAW,809,Label
8090703500,LABEL FOR GIFT BOX  AU & NZ MATTE BLACK,F,EA,ZRAW,809,Label
8090703600,MASTER CTN LABEL AU&NZ ANTHRACITE,F,EA,ZRAW,809,Label
8090703700,LABEL FOR GIFT BOX AU&NZ  ANTHRACITE,F,EA,ZRAW,809,Label
8090704000,COLOR BOX LABEL NDG SG BLACK&CHERRY RED,F,EA,ZRAW,809,Label
8090704100,MASTER CTN LABEL SG BLACK&CHERRY RED,F,EA,ZRAW,809,Label
8090704102,MASTER CTN LABEL UK KP123B40 BATAM,E,EA,ZRAW,809,Label
8090704103,MASTER CTN LABEL WEU KP123B10 BATAM,E,EA,ZRAW,809,Label
8090704104,MASTER CTN LABEL SWI KP123BCH BATAM,E,EA,ZRAW,809,Label
8090704105,MASTER CTN LABEL EEU KP123B31 BATAM,E,EA,ZRAW,809,Label
8090704106,MASTER CTN LABEL NOR KP123B11 BATAM,F,EA,ZRAW,809,Label
8090704200,COLOR BOX LABEL SG BLACK & ANTHRCITE,F,EA,ZRAW,809,Label
8090704300,MASTER CTN LABEL NDG PH WB NEW BATAM,F,EA,ZRAW,809,Label
8090704400,MASTER CTN LABEL FOR BREVILLE PIANO BLAC,F,EA,ZRAW,809,Label
8090704500,LABEL FOR GIFT BOX BREVILLE PIANO BLACK,F,EA,ZRAW,809,Label
8090706600,COLOR BOX LABEL NDG INDONESIA,F,EA,ZRAW,809,Label
8090706700,MASTER CTN LABEL NDG INDONESIA,F,EA,ZRAW,809,Label
8090707200,COLOR BOX LABEL WEU WHITE KP350110,F,EA,ZRAW,809,Label
8090707300,MASTER CTN LABEL WEU WHITE KP350110,F,EA,ZRAW,809,Label
8090707400,COLOR BOX LABEL FOR NESCAFE BREVILLE BA,F,EA,ZRAW,809,Label
8090707500,MASTER CTN LABEL FOR NESCAFE BREVILLE BA,F,EA,ZRAW,809,Label
8090707501,MASTER CTN LABEL  BREVILLE ATHRACITE BTM,F,EA,ZRAW,809,Label
8090707600,COLOR BOX LABEL BREVILLE BLACK&RED BATAM,F,EA,ZRAW,809,Label
8090707700,MASTER CTN LABEL BREVILLE BLACK&RED BATA,F,EA,ZRAW,809,Label
8090707701,MASTER CTN LABEL  BREVILLE BLK RED BTM,F,EA,ZRAW,809,Label
8090707800,COLOR BOX LABEL DROP EEU DARK SILVER KP3,F,EA,ZRAW,809,Label
8090707900,MASTER CTN LABEL DROP EEU DARK SILVER KP,F,EA,ZRAW,809,Label
8090708100,COLOR BOX LABEL DROP WEU METAL RED KP350,F,EA,ZRAW,809,Label
8090708200,MASTER CTN LABEL DROP WEU  METAL RED KP3,F,EA,ZRAW,809,Label
8090708700,CTN LABEL FOR NZ PIANO BLACK BATAM,F,EA,ZRAW,809,Label
8090708701,MASTER CTN NDG LABEL SA PIANO BLACK BTAM,F,EA,ZRAW,809,Label
8090708702,MASTER CTN NDG LABEL SA CHERRY RED BTAM,F,EA,ZRAW,809,Label
8090708800,COLOR BOX LABEL FOR NZ PB BATAM,F,EA,ZRAW,809,Label
8090708801,COLOR BOX LABEL FOR SA PB BATAM,F,EA,ZRAW,809,Label
8090708802,COLOR BOX LABEL FOR SA GR BATAM,F,EA,ZRAW,809,Label
8090708900,COLOR BOX LABEL EEU KP350131 WHITE/BLK,F,EA,ZRAW,809,Label
8090709000,MASTER CTN LABEL EEU KP350131 WHITE/BLK,F,EA,ZRAW,809,Label
8090709100,COLOR BOX LABEL WEU KP350B10 DARK SILVER,F,EA,ZRAW,809,Label
8090709200,MASTER CTN LABEL WEU KP350B10 DARK SILVE,F,EA,ZRAW,809,Label
8090709300,COLOR BOX LABEL DROP EEU METAL RED KP350,F,EA,ZRAW,809,Label
8090709400,MASTER CTN LABEL DROP EEU  METAL RED KP3,F,EA,ZRAW,809,Label
8090709500,Master Ctn label NDG inddnesia,F,EA,ZRAW,809,Label
8090710200,COLOR BOX LABEL BREVILLE white&art Grey,F,EA,ZRAW,809,Label
8090710201,Gift Box label NDG INDO LIGHT,F,EA,ZRAW,809,Label
8090710203,COLOR BOX LABEL ZA WHITE&RED BATAM,F,EA,ZRAW,809,Label
8090710204,COLOR BOX LABEL FOR NDG ZA BLACK&ANTHR,F,EA,ZRAW,809,Label
8090710205,COLOR BOX LABEL NDG KR BLACK&CHERRY RED,F,EA,ZRAW,809,Label
8090710300,MASTER CTN LABEL BREVILLE white&art Grey,F,EA,ZRAW,809,Label
8090710301,MASTER CTN LABEL  BREVILLE WHITE  BTM,F,EA,ZRAW,809,Label
8090710302,Master Ctn label NDG indonesia,E,EA,ZRAW,809,Label
8090710303,MASTER CTN LABEL ZA WHITE&RED BATAM,F,EA,ZRAW,809,Label
8090710304,MASTER CTN LABEL ZA BLACK&ANTHR BATAM,F,EA,ZRAW,809,Label
8090710400,9774 COLOR BOX LABEL ANZ BREVILLE RED,F,EA,ZRAW,809,Label
8090710500,9774 MASTER CARTON LABEL ANZ BREVILLE RE,F,EA,ZRAW,809,Label
8090710600,IMPORT LABEL NDG MADE IN INDONESIA,F,EA,ZRAW,809,Label
8090710601,IMPORT LABEL NDG MADE IN INDONESIA 950W,F,EA,ZRAW,809,Label
8090710800,9774 COLOR BOX LABEL ANZ BREVILLE WHITE,F,EA,ZRAW,809,Label
8090710900,9774 MASTER CARTON LABEL ANZ BREVILLE RE,F,EA,ZRAW,809,Label
8090711200,QUICK START GUIDE (QSG-OBL-AOA-2017/05),F,EA,ZRAW,809,Label
8090711300,LABEL FOR GIFT BOX KOREA PIANO BLACK,F,EA,ZRAW,809,Label
8090712800,COLOR BOX LABEL UK KP350B40 DARK SILVE,F,EA,ZRAW,809,Label
8090712900,MASTER CTN LABEL UK KP350B40 DARK SILV,F,EA,ZRAW,809,Label
8090713400,LABEL FOR GIFT BOX KOREA WHITE,F,EA,ZRAW,809,Label
8090713500,LABEL FOR GIFT BOX KOREA RED,F,EA,ZRAW,809,Label
8090714100,SEQUENCE LABEL FOR WARRANTY CARD   M-WAG,F,EA,ZRAW,809,Label
8090714200,SEQUENCE LABEL FOR WARRANTY CARD M-AB,F,EA,ZRAW,809,Label
8090714300,SEQUENCE LABEL FOR WARRANTY CARD PCANT,F,EA,ZRAW,809,Label
8090714600,ROHS DECLARATION LABEL FOR MINI ME TW,F,EA,ZRAW,809,Label
8090714601,ROHS DECLARATION LABEL FOR MINI ME TW_NE,F,EA,ZRAW,809,Label
8090714900,ROHS DECLARATION LABEL FOR DROP TW,F,EA,ZRAW,809,Label
8090717200,COLOR BOX LABEL DROP UK MTL RED KP350540,F,EA,ZRAW,809,Label
8090717300,MASTER CTN LABEL DROP UK  MTL RED KP3505,F,EA,ZRAW,809,Label
8090717400,COLOR BOX LABEL UK KP350140 WHITE/BLK,F,EA,ZRAW,809,Label
8090717500,MASTER CTN LABEL UK KP350140 WHITE/BLK,F,EA,ZRAW,809,Label
8090718600,COLOR BOX LBL WEU WHITE KP350110,F,EA,ZRAW,809,Label
8090718700,MASTER CTN LBL WEU WHITE KP350110,F,EA,ZRAW,809,Label
8090718800,COLOR BOX LBL EEU DARK SILVER KP350B31,F,EA,ZRAW,809,Label
8090718900,MASTER CTN LBL EEU DARK SILVER KP350B31,F,EA,ZRAW,809,Label
8090719000,COLOR BOX LBL WEU METAL RED KP350510,F,EA,ZRAW,809,Label
8090719100,MASTER CTN LBL WEU  METAL RED KP350510,F,EA,ZRAW,809,Label
8090719200,COLOR BOX LBL EEU KP350131 WHITE/BLK,F,EA,ZRAW,809,Label
8090719300,MASTER CTN LBL EEU KP350131 WHITE/BLK,F,EA,ZRAW,809,Label
8090719400,COLOR BOX LBL WEU KP350B10 DARK SILVER,F,EA,ZRAW,809,Label
8090719500,MASTER CTN LBL WEU KP350B10 DARK SILVE,F,EA,ZRAW,809,Label
8090719600,COLOR BOX LBL EEU METAL RED KP350531,F,EA,ZRAW,809,Label
8090719601,COLOR BOX LBL WEU WHITE KP350110,F,EA,ZRAW,809,Label
8090719602,COLOR BOX LBL EEU DARK SILVER KP3350B31,F,EA,ZRAW,809,Label
8090719603,COLOR BOX LBL WEU METAL RED KP350510,F,EA,ZRAW,809,Label
8090719604,COLOR BOX LBL EEU KP350131 WHITE/BLK,F,EA,ZRAW,809,Label
8090719605,COLOR BOX LBL WEU KP350B10 DARK SILVER,F,EA,ZRAW,809,Label
8090719606,COLOR BOX LBL EEU METAL RED KP350531,F,EA,ZRAW,809,Label
8090719607,COLOR BOX LBL NOR WHITE KP350111,F,EA,ZRAW,809,Label
8090719608,COLOR BOX LBL Moulinex SILVER PV350B58,F,EA,ZRAW,809,Label
8090719700,MASTER CTN LBL EEU METAL RED KP350531,F,EA,ZRAW,809,Label
8090719701,MASTER CTN LBL WEU NOR KP350111,F,EA,ZRAW,809,Label
8090719702,MASTER CTN LBL Moulinex SILVER PV350B58,F,EA,ZRAW,809,Label
8090719703,MASTER CTN LABEL BR 127V PJ350554 RED,F,EA,ZRAW,809,Label
8090719704,MASTER CTN LABEL BR 220V PJ350555 RED,F,EA,ZRAW,809,Label
8090719900,COLOR BOX LABEL DROP ID DARK SILVER&BLK,F,EA,ZRAW,809,Label
8090720000,MASTER CTN LABEL DROP ID DARK SILVER&BLK,F,EA,ZRAW,809,Label
8090720001,MASTER CTN LABEL TW RED METAL&BLK BTM,F,EA,ZRAW,809,Label
8090720100,COLOR BOX LABEL NDG SG RED METAL,F,EA,ZRAW,809,Label
8090720101,COLOR BOX LABEL TW RED METAL&BLK BTM,F,EA,ZRAW,809,Label
8090720500,BLANK WHITE STICKER LABEL 100*40MM,F,EA,ZRAW,809,Label
8090724600,COLOR BOX LABEL  Black&Red UR BATAM,F,EA,ZRAW,809,Label
8090724700,COLOR BOX LABEL  White&Black UR BATAM,F,EA,ZRAW,809,Label
8090724800,COLOR BOX LABEL  DROP White UR BATAM,F,EA,ZRAW,809,Label
8090726000,RUSSIAN SPECIFIC STICKER NC00141989,F,EA,ZRAW,809,Label
8090726800,Guarantee sticker,F,EA,ZRAW,809,Label
8090726900,RUSSIAN SPECIFIC STICKER NC00145019 SZ,F,EA,ZRAW,809,Label
8090729805,MASTER CTN LABEL KP170510 BATAM,F,EA,ZRAW,809,Label
8090730005,COLOR BOX LABEL KP170510 BATAM,F,EA,ZRAW,809,Label
8090730700,FCM label for 9770 China,F,EA,ZRAW,809,Label
8090730701,FCM LEAFLET for 9770 CN SMMA,F,EA,ZRAW,809,Label
8090731200,COLOR BOX LABEL BR 127V PJ350554 RED MET,F,EA,ZRAW,809,Label
8090731300,COLOR BOX LABEL BR 220V PJ350555 RED MET,F,EA,ZRAW,809,Label
8090732600,ENERGY LABEL (NC00134105-02) COLOR BOX,F,EA,ZRAW,809,Label
8090732700,ENERGY LABEL (NC00134103-02) INSERT QSG,F,EA,ZRAW,809,Label
8090732800,COLOR BOX LABEL WHITE&BLACK MINIME CHILE,F,EA,ZRAW,809,Label
8090732900,COLOR BOX LABEL WHITE&RED MINIME CHILE,F,EA,ZRAW,809,Label
8090733000,COLOR BOX LABEL RED PICCOLO CHILE,F,EA,ZRAW,809,Label
8090733600,Tag on power cord nara JP,F,EA,ZRAW,809,Label
8090734000,COLOR BOX LABEL NDG TW BA,F,EA,ZRAW,809,Label
8090734100,COLOR BOX LABEL NDG TW RW,F,EA,ZRAW,809,Label
8090734200,MASTER CTN LABEL NDG TW BA,E,EA,ZRAW,809,Label
8090734300,MASTER CTN LABEL NDG TW RW,F,EA,ZRAW,809,Label
8090734600,Sticker for Shiga hsg lid Turkey Batam,F,EA,ZRAW,809,Label
8090734700,Sticker for Shiga hsg lid MX Batam,F,EA,ZRAW,809,Label
8090734800,LIGHT COLOR BOX LABEL NESCAFE KR BA,F,EA,ZRAW,809,Label
8090734900,LIGHT COLOR BOXLABEL KR Black&Cherry,F,EA,ZRAW,809,Label
8090735100,LIGHT COLOR BOXLABEL NESCAFE KR WhiteRed,F,EA,ZRAW,809,Label
8090735200,COLOR BOX LABEL EDG155.BG CH,F,EA,ZRAW,809,Label
8090735201,COLOR BOX LABEL EDG155.BG SKA,F,EA,ZRAW,809,Label
8090735202,COLOR BOX LABEL EDG155.BG EU,F,EA,ZRAW,809,Label
8090735203,COLOR BOX LABEL EDG155.BG UK,F,EA,ZRAW,809,Label
8090735204,COLOR BOX LABEL EDG155.BG DE,F,EA,ZRAW,809,Label
8090735205,COLOR BOX LABEL EDG155.BG DE NEW,F,EA,ZRAW,809,Label
8090735206,COLOR BOX LABEL EDG155.BG SKA NEW,F,EA,ZRAW,809,Label
8090735207,COLOR BOX LABEL EDG155.BG UK NEW,F,EA,ZRAW,809,Label
8090735208,COLOR BOX LABEL EDG155.BG CH NEW,F,EA,ZRAW,809,Label
8090735209,COLOR BOX LABEL EDG155.BG UK LOGO NEW,F,EA,ZRAW,809,Label
8090735300,MASTER CTN LABEL EDG155.BG CH,F,EA,ZRAW,809,Label
8090735301,MASTER CTN LABEL EDG155.BG SKA,F,EA,ZRAW,809,Label
8090735302,MASTER CTN LABEL EDG155.BG EU,F,EA,ZRAW,809,Label
8090735303,MASTER CTN LABEL EDG155.BG UK,F,EA,ZRAW,809,Label
8090735304,MASTER CTN LABEL EDG155.BG DE,F,EA,ZRAW,809,Label
8090735305,MASTER CTN LABEL EDG155.BG DE NEW,F,EA,ZRAW,809,Label
8090735306,MASTER CTN LABEL EDG155.BG SKA NEW,E,EA,ZRAW,809,Label
8090735307,MASTER CTN LABEL EDG155.BG UK NEW,E,EA,ZRAW,809,Label
8090735308,MASTER CTN LABEL EDG155.BG CH NEW,E,EA,ZRAW,809,Label
8090735400,ENERGY LABEL CH DLN EDG155 (56132A8971),F,EA,ZRAW,809,Label
8090735500,STICKER DLN EDG155 (5413224281) GIFT BOX,F,EA,ZRAW,809,Label
8090735700,9744R LIGHT COLORBOXLABEL KR CHERRY RED,F,EA,ZRAW,809,Label
8090735800,9744R LIGHT COLORBOXLABEL KOREA WHITE,F,EA,ZRAW,809,Label
8090735900,COLOR BOX LABEL NDG VIETNAM BC,F,EA,ZRAW,809,Label
8090736000,COLOR BOX LABEL NDG VIETNAM BA,F,EA,ZRAW,809,Label
8090736001,COLOR BOX LABEL BREVILLE NCU500ATR,F,EA,ZRAW,809,Label
8090736002,LIGHT COLOR BOX LABEL WHITE&RED CHILE,F,EA,ZRAW,809,Label
8090736003,COLOR BOX LABEL BREVILLE NCU500WHTANZ,F,EA,ZRAW,809,Label
8090736004,COLOR BOX LABEL NDG NZ,F,EA,ZRAW,809,Label
8090737100,LABEL FOR GIFTBOX KR CHERRY RED BATAM,F,EA,ZRAW,809,Label
8090737101,COLOR BOX LABEL FOR KR WHITE BATAM,F,EA,ZRAW,809,Label
8090737102,9744R COLORBOX LABEL NDG IDN ANTHRACITE,F,EA,ZRAW,809,Label
8090737200,STICKER DISCOUNT DE(56132B1191),F,EA,ZRAW,809,Label
8090737300,COLOR BOX LABEL WEU KP120810 LIGHT,F,EA,ZRAW,809,Label
8090737400,MASTER CTN LABEL WEU KP120810 LIGHT,F,EA,ZRAW,809,Label
8090737500,COLOR BOX STICKER FOR VIETNAM  9770,F,EA,ZRAW,809,Label
8090737800,MASTER CTN LABEL BREVILLE NCU500ATR,F,EA,ZRAW,809,Label
8090737801,MASTER CTN LABEL BREVILLE NCU500WHTANZ,F,EA,ZRAW,809,Label
8090737802,MASTER CTN LABEL NDG NZ,F,EA,ZRAW,809,Label
8090737900,9744R MASTER CTN LABEL KP100B10,F,EA,ZRAW,809,Label
8090737901,9744R COLORBOX LABEL KP100B31,F,EA,ZRAW,809,Label
8090737902,COLOR BOX LABEL KP100610 WEU RED BATAM,F,EA,ZRAW,809,Label
8090737903,9744R COLORBOX LABEL NDG SG CHERRYRED,F,EA,ZRAW,809,Label
8090737904,9744R COLORBOX LABEL KP100010,F,EA,ZRAW,809,Label
8090737905,COLOR BOX LABEL KP100610 WEU RED NEW,F,EA,ZRAW,809,Label
8090737906,9744R COLORBOX LABEL KP100010 NEW,F,EA,ZRAW,809,Label
8090737907,9744R LABEL FOR GIFT BOX KP100B10 NEW,F,EA,ZRAW,809,Label
8090738000,9744R LABEL FOR GIFT BOX KP100B10,F,EA,ZRAW,809,Label
8090738001,9744R MASTER CTN LABEL KP100B31,E,EA,ZRAW,809,Label
8090738002,MASTER CTN LABEL KP100610 WEU RED BATAM,F,EA,ZRAW,809,Label
8090738003,9744R MASTER CTN LABEL KP100010,F,EA,ZRAW,809,Label
8090738004,MASTER CTN LABEL KP100610 WEU RED NEW,E,EA,ZRAW,809,Label
8090738005,9744R MASTER CTN LABEL KP100010 NEW,E,EA,ZRAW,809,Label
8090738006,9744R MASTER CTN LABEL KP100B10 NEW,E,EA,ZRAW,809,Label
8090738100,LIGHT COLOR BOX LABEL NDG PH WB,F,EA,ZRAW,809,Label
8090738200,LIGHT MASTER CTN LABEL NDG PH WB,F,EA,ZRAW,809,Label
8090738300,LIGHT COLOR BOX LABEL WHITE&BLACK CHILE,F,EA,ZRAW,809,Label
8090738400,MASTER CTN LABEL EDG100.W EU BATAM,F,EA,ZRAW,809,Label
8090738401,MASTER CTN LABEL EDG100.W EU BATAM NEW,F,EA,ZRAW,809,Label
8090738500,COLOR BOX LABEL FOR EDG100.W EU BATAM,F,EA,ZRAW,809,Label
8090738501,COLORBOX LABEL FOR EDG100.W EU BATAM NEW,F,EA,ZRAW,809,Label
8090738600,9744R MASTERCTN LABEL NDG IDN ANTHRACITE,F,EA,ZRAW,809,Label
8090738900,MASTER CTN LABEL NDG NZ PIANO BLACK,F,EA,ZRAW,809,Label
8090739000,COLOR BOX LABEL NDG NZ PIANO BLACK,F,EA,ZRAW,809,Label
8090739500,MASTER CTN LABEL KP100631 RED LIGHT,E,EA,ZRAW,809,Label
8090739600,LABEL FOR GIFT BOX KP100631 RED LIGHT,F,EA,ZRAW,809,Label
8090739700,COLOR BOX LABEL FOR NDG INDO LIGHT,F,EA,ZRAW,809,Label
8090739800,Master Ctn label NDG inddnesia,F,EA,ZRAW,809,Label
8090740000,MASTER CTN LABEL KP110531 LIGHT,F,EA,ZRAW,809,Label
8090740100,GIFT BOX  LABEL KP110831 LIGHT,F,EA,ZRAW,809,Label
8090740200,MASTER CTN LABEL KP110831 LIGHT,F,EA,ZRAW,809,Label
8090740300,MASTER CTN LABEL BREVILLE NCU150MTB2JAN1,F,EA,ZRAW,809,Label
8090740400,COLOR BOX LABEL BREVILLE NCU150MTB2JAN1,F,EA,ZRAW,809,Label
8090740500,MASTER CTN LABEL BREVILLE NCU150ATR2JAN1,F,EA,ZRAW,809,Label
8090740600,COLOR BOX LABEL BREVILLE NCU150ATR2JAN1,F,EA,ZRAW,809,Label
8090740700,IMPORTER LABEL FOR NESTLE ARGENTINA,F,EA,ZRAW,809,Label
